transaction_id,country,channel,device,amount,num_items,coupon_applied,is_fraud,risk_score,risk_category
6755,UK,web,mobile,52.31,2,0,0,50,MEDIUM
8630,US,app,mobile,12.36,4,1,0,48,LOW
1209,BR,web,desktop,68.05,4,1,0,49,LOW
7743,IN,web,desktop,59.07,1,0,0,56,MEDIUM
8215,IN,web,mobile,106.88,5,0,0,59,MEDIUM
8945,US,web,desktop,47.92,1,1,0,45,LOW
8414,IN,web,tablet,31.6,4,0,0,53,MEDIUM
1776,AU,web,desktop,34.42,3,0,0,56,MEDIUM
3474,US,web,mobile,97.18,3,0,0,55,MEDIUM
484,IN,web,mobile,79.74,3,0,0,60,MEDIUM
2190,JP,app,mobile,94.07,2,0,0,52,MEDIUM
347,FR,app,desktop,55.05,1,0,0,50,MEDIUM
5482,BR,email,mobile,47.89,6,0,0,60,MEDIUM
8362,US,app,mobile,259.08,4,1,0,64,MEDIUM
1473,UK,app,mobile,67.0,4,0,0,52,MEDIUM
5101,IN,social,mobile,56.5,3,0,0,55,MEDIUM
6766,US,app,mobile,41.98,5,0,0,60,MEDIUM
8707,ES,ads,mobile,83.94,4,0,0,63,MEDIUM
4930,UK,web,mobile,111.37,2,0,0,55,MEDIUM
6330,JP,ads,mobile,42.31,5,0,0,59,MEDIUM
2610,DE,web,desktop,27.45,6,0,0,51,MEDIUM
4,AU,web,mobile,63.52,3,0,0,55,MEDIUM
2214,US,web,mobile,67.9,2,1,0,56,MEDIUM
4828,JP,app,mobile,80.57,4,1,0,52,MEDIUM
857,UK,app,mobile,147.33,2,1,0,52,MEDIUM
6978,IN,app,desktop,14.27,3,0,0,55,MEDIUM
5886,IN,ads,desktop,105.16,5,0,0,60,MEDIUM
625,CA,app,mobile,92.05,2,1,0,55,MEDIUM
291,IN,social,desktop,99.09,3,1,0,48,LOW
2019,AU,email,mobile,13.75,3,0,0,57,MEDIUM
669,UK,web,desktop,53.41,4,0,0,58,MEDIUM
8922,US,web,mobile,65.82,2,1,0,48,LOW
8265,IN,app,tablet,59.54,5,0,0,50,MEDIUM
9697,FR,app,desktop,58.49,3,0,0,50,MEDIUM
1632,AU,web,mobile,76.54,6,1,0,54,MEDIUM
5171,ES,app,mobile,198.52,6,0,0,70,HIGH
7206,CA,web,mobile,169.76,5,0,0,63,MEDIUM
2523,IN,web,tablet,21.22,3,1,0,44,LOW
2216,FR,app,mobile,45.38,4,0,0,49,LOW
6969,UK,web,desktop,52.19,6,0,0,54,MEDIUM
6497,IN,ads,tablet,31.25,4,1,0,46,LOW
6214,US,app,desktop,190.85,5,0,1,61,MEDIUM
7033,UK,app,desktop,107.64,3,0,0,61,MEDIUM
7421,US,app,desktop,30.97,2,1,0,46,LOW
1108,AU,app,desktop,245.41,3,0,1,62,MEDIUM
451,US,web,desktop,41.81,2,0,0,49,LOW
6290,FR,app,mobile,109.29,3,1,0,53,MEDIUM
9967,US,web,desktop,123.06,4,1,0,55,MEDIUM
136,US,web,desktop,56.81,3,0,0,51,MEDIUM
1786,AU,web,desktop,37.43,1,1,0,45,LOW
3405,JP,web,desktop,13.49,2,0,0,49,LOW
2907,BR,app,mobile,154.4,9,1,0,61,MEDIUM
8305,UK,web,mobile,125.15,3,0,0,57,MEDIUM
7493,FR,ads,mobile,86.37,1,1,0,51,MEDIUM
6101,IN,email,mobile,106.16,5,1,0,61,MEDIUM
4505,DE,app,mobile,70.24,7,0,0,57,MEDIUM
5054,IN,web,mobile,124.73,5,0,0,62,MEDIUM
5206,IN,web,mobile,35.51,5,1,0,54,MEDIUM
4081,UK,email,desktop,77.0,2,0,0,53,MEDIUM
6919,US,app,desktop,152.28,2,0,1,56,MEDIUM
6803,US,email,mobile,89.9,2,0,0,54,MEDIUM
5207,UK,web,tablet,34.95,4,0,0,46,LOW
533,AU,web,mobile,25.2,3,0,0,50,MEDIUM
4831,IN,app,mobile,30.84,3,0,0,57,MEDIUM
4039,ES,app,mobile,153.02,1,1,0,56,MEDIUM
4085,AU,web,tablet,81.46,2,0,0,53,MEDIUM
3205,FR,web,desktop,90.05,5,0,0,61,MEDIUM
7111,ES,web,mobile,39.44,4,1,0,48,LOW
331,FR,ads,desktop,143.03,5,0,0,60,MEDIUM
4958,CA,app,desktop,257.6,3,0,0,69,MEDIUM
3034,BR,web,desktop,115.83,4,0,0,62,MEDIUM
7685,US,ads,mobile,9.8,4,0,0,56,MEDIUM
1598,US,app,desktop,29.01,6,0,0,51,MEDIUM
9920,US,app,mobile,46.92,3,1,0,55,MEDIUM
3598,DE,app,desktop,60.15,3,0,0,49,LOW
9039,UK,web,mobile,67.05,1,0,0,58,MEDIUM
8002,AU,social,desktop,25.88,2,0,0,49,LOW
591,FR,social,mobile,10.43,4,0,0,53,MEDIUM
648,CA,app,desktop,80.79,4,0,0,52,MEDIUM
9103,BR,web,mobile,149.57,1,0,0,55,MEDIUM
8016,BR,ads,mobile,189.52,5,0,0,66,MEDIUM
3772,CA,app,mobile,44.3,4,0,0,50,MEDIUM
9040,JP,app,desktop,19.69,3,0,0,47,LOW
5083,IN,email,mobile,105.5,2,1,0,59,MEDIUM
7883,IN,web,mobile,44.29,4,0,0,51,MEDIUM
9363,AU,ads,desktop,60.24,2,0,0,52,MEDIUM
4211,CA,web,mobile,132.05,5,0,0,62,MEDIUM
8835,AU,app,mobile,100.53,4,0,0,56,MEDIUM
8700,CA,web,mobile,74.37,6,0,0,63,MEDIUM
1796,DE,app,mobile,4.44,2,1,0,53,MEDIUM
2587,DE,web,mobile,57.78,5,0,0,58,MEDIUM
8356,US,web,mobile,32.12,3,0,0,51,MEDIUM
2317,IN,app,mobile,112.67,2,0,0,53,MEDIUM
4186,UK,web,mobile,37.62,5,0,0,53,MEDIUM
8828,BR,app,desktop,36.13,10,0,0,58,MEDIUM
7073,ES,ads,mobile,35.28,3,1,0,51,MEDIUM
5235,DE,web,desktop,59.43,2,0,0,48,LOW
8744,DE,ads,mobile,140.65,3,0,1,62,MEDIUM
8671,UK,web,desktop,38.03,4,0,0,48,LOW
4769,DE,ads,desktop,34.38,3,0,0,54,MEDIUM
9973,FR,web,mobile,178.89,4,1,0,66,MEDIUM
7145,DE,social,tablet,78.48,3,0,0,55,MEDIUM
2914,IN,ads,mobile,140.94,1,0,0,60,MEDIUM
9872,FR,social,mobile,97.8,4,0,0,55,MEDIUM
9894,US,app,mobile,119.61,3,0,1,55,MEDIUM
2076,IN,ads,mobile,123.16,1,0,0,60,MEDIUM
4303,AU,ads,mobile,92.24,2,0,0,61,MEDIUM
5823,ES,web,desktop,117.76,3,0,0,57,MEDIUM
2150,FR,web,desktop,46.44,6,0,0,54,MEDIUM
145,IN,social,mobile,144.85,2,1,0,55,MEDIUM
4964,UK,app,desktop,77.95,6,0,1,55,MEDIUM
8160,FR,social,desktop,48.88,3,0,0,48,LOW
9031,IN,app,desktop,83.69,5,1,0,51,MEDIUM
4776,UK,web,desktop,121.31,4,1,0,60,MEDIUM
8934,JP,web,desktop,84.41,2,0,0,51,MEDIUM
7750,ES,web,tablet,48.42,3,0,0,45,LOW
9829,ES,app,desktop,99.71,5,0,0,60,MEDIUM
9215,US,app,mobile,33.97,2,0,0,55,MEDIUM
6061,IN,web,tablet,121.8,3,0,0,52,MEDIUM
9476,US,email,mobile,22.79,1,0,0,60,MEDIUM
6410,FR,web,desktop,19.9,2,0,0,54,MEDIUM
3318,IN,web,tablet,39.37,2,0,0,46,LOW
7465,JP,app,mobile,48.32,7,0,0,55,MEDIUM
3062,CA,app,desktop,56.38,3,0,0,49,LOW
1356,FR,web,mobile,94.8,2,0,0,50,MEDIUM
4515,FR,web,mobile,215.41,3,0,1,65,MEDIUM
5506,ES,social,mobile,98.96,3,0,0,60,MEDIUM
5251,US,ads,mobile,153.24,3,1,0,61,MEDIUM
4512,IN,social,desktop,201.78,6,0,0,65,MEDIUM
1731,UK,ads,mobile,66.28,6,0,0,59,MEDIUM
1759,UK,web,desktop,76.51,6,0,0,61,MEDIUM
6651,ES,web,mobile,78.1,2,0,0,51,MEDIUM
6647,CA,web,mobile,46.16,4,0,0,50,MEDIUM
9861,CA,web,mobile,21.03,5,0,0,54,MEDIUM
4140,ES,ads,mobile,8.07,1,1,0,57,MEDIUM
9394,US,web,tablet,69.0,2,0,0,45,LOW
5124,US,social,mobile,117.93,1,1,1,55,MEDIUM
1,JP,app,mobile,59.57,1,0,0,49,LOW
1865,DE,app,mobile,20.5,4,0,0,52,MEDIUM
544,US,web,desktop,142.33,4,0,0,55,MEDIUM
350,CA,social,desktop,261.15,3,0,0,62,MEDIUM
6907,IN,web,desktop,55.82,1,0,0,49,LOW
9766,DE,web,mobile,256.22,7,0,1,70,HIGH
2524,ES,web,mobile,45.38,4,0,0,51,MEDIUM
3465,US,app,tablet,102.49,3,0,0,53,MEDIUM
458,US,ads,mobile,82.57,3,0,0,56,MEDIUM
3024,US,web,desktop,79.74,3,0,0,51,MEDIUM
7262,US,app,tablet,93.61,5,0,0,49,LOW
9516,JP,web,mobile,80.83,5,0,0,63,MEDIUM
7873,CA,app,mobile,15.4,1,0,0,50,MEDIUM
6626,US,web,desktop,79.34,2,1,0,47,LOW
2535,UK,web,desktop,44.51,2,0,0,49,LOW
132,UK,web,mobile,81.81,2,0,0,50,MEDIUM
3705,IN,web,mobile,29.61,3,0,0,53,MEDIUM
1373,UK,ads,desktop,17.54,3,0,0,51,MEDIUM
6201,UK,app,desktop,130.77,3,0,0,54,MEDIUM
4857,DE,app,mobile,95.54,4,0,0,54,MEDIUM
4713,JP,web,mobile,9.89,5,0,0,56,MEDIUM
5545,IN,app,desktop,13.54,5,1,0,51,MEDIUM
1414,IN,social,desktop,70.25,1,1,0,49,LOW
4114,US,web,mobile,49.82,2,0,0,49,LOW
656,AU,app,desktop,174.46,4,0,0,60,MEDIUM
8138,IN,app,mobile,63.98,2,0,0,49,LOW
4099,IN,web,desktop,72.69,3,0,0,50,MEDIUM
593,DE,ads,desktop,70.66,1,0,0,59,MEDIUM
8709,IN,ads,tablet,40.97,2,0,0,47,LOW
3124,UK,app,mobile,52.43,3,0,0,59,MEDIUM
3048,IN,web,mobile,34.95,3,0,0,50,MEDIUM
3888,AU,web,desktop,60.21,1,1,0,47,LOW
5736,UK,ads,mobile,113.28,4,1,0,57,MEDIUM
2185,DE,app,mobile,19.86,5,0,0,60,MEDIUM
2146,FR,web,desktop,134.36,2,0,0,53,MEDIUM
7048,US,web,mobile,145.99,3,0,0,56,MEDIUM
3106,IN,web,mobile,25.27,2,0,0,51,MEDIUM
9234,FR,social,mobile,18.61,2,1,0,47,LOW
9097,US,social,mobile,72.7,3,0,0,60,MEDIUM
2770,FR,web,desktop,15.32,3,0,0,49,LOW
5222,IN,web,mobile,115.43,5,1,0,65,MEDIUM
5834,ES,app,desktop,85.16,4,0,1,50,MEDIUM
1733,AU,app,desktop,148.47,1,0,0,54,MEDIUM
266,AU,web,mobile,31.67,2,1,0,54,MEDIUM
5145,ES,app,mobile,46.27,7,0,0,52,MEDIUM
8268,CA,ads,mobile,104.26,4,0,0,62,MEDIUM
3938,IN,email,mobile,121.38,4,1,0,61,MEDIUM
762,US,app,mobile,80.64,4,1,0,52,MEDIUM
7221,CA,email,desktop,15.48,3,0,0,53,MEDIUM
8440,US,app,mobile,148.91,3,0,0,55,MEDIUM
3258,US,web,mobile,18.84,4,1,0,56,MEDIUM
4339,IN,web,mobile,22.52,4,0,0,53,MEDIUM
4363,UK,ads,mobile,75.21,3,0,0,63,MEDIUM
317,US,web,tablet,15.85,4,0,0,45,LOW
8070,UK,email,mobile,140.48,4,0,0,63,MEDIUM
1852,IN,app,desktop,135.39,4,0,0,53,MEDIUM
2485,UK,web,tablet,50.03,3,0,0,50,MEDIUM
9874,US,web,mobile,157.25,2,0,0,66,MEDIUM
9575,ES,web,tablet,229.23,2,0,0,58,MEDIUM
1079,UK,app,mobile,43.17,3,1,0,48,LOW
8359,IN,app,mobile,65.63,4,0,0,54,MEDIUM
7334,FR,ads,mobile,35.65,3,0,0,56,MEDIUM
1072,US,app,desktop,46.25,2,0,0,46,LOW
104,UK,ads,mobile,44.42,4,0,0,61,MEDIUM
5749,IN,app,mobile,43.61,3,0,0,52,MEDIUM
1419,CA,web,mobile,78.04,3,0,0,55,MEDIUM
1659,AU,ads,mobile,29.32,5,0,0,64,MEDIUM
5285,CA,app,mobile,148.68,5,1,0,56,MEDIUM
1150,IN,ads,desktop,86.09,5,0,0,59,MEDIUM
7151,US,ads,desktop,20.3,2,0,0,49,LOW
1569,US,app,mobile,150.54,3,1,0,60,MEDIUM
1088,US,app,desktop,79.07,4,1,0,50,MEDIUM
6086,ES,web,tablet,102.58,5,0,0,55,MEDIUM
8675,FR,web,mobile,24.44,2,1,0,47,LOW
8342,IN,web,desktop,65.83,5,0,0,53,MEDIUM
7812,UK,web,mobile,175.22,3,1,0,58,MEDIUM
6085,AU,web,tablet,77.24,1,0,0,45,LOW
8774,AU,web,desktop,55.4,4,0,0,51,MEDIUM
8758,DE,web,desktop,52.37,3,0,0,51,MEDIUM
1693,IN,app,mobile,52.32,5,1,0,52,MEDIUM
4735,ES,app,desktop,11.87,5,0,0,51,MEDIUM
3388,AU,app,desktop,31.54,5,1,0,49,LOW
3647,JP,web,mobile,73.13,1,0,0,50,MEDIUM
1684,US,app,mobile,246.97,7,0,1,74,HIGH
9,BR,app,desktop,107.56,2,0,0,51,MEDIUM
6063,BR,app,mobile,118.76,1,0,0,54,MEDIUM
6517,ES,email,mobile,106.59,3,1,1,58,MEDIUM
4124,CA,web,tablet,43.29,4,0,0,46,LOW
8730,JP,ads,mobile,47.27,5,0,0,57,MEDIUM
6046,UK,ads,desktop,82.61,2,0,0,54,MEDIUM
568,IN,email,mobile,114.11,5,0,0,66,MEDIUM
9162,JP,app,desktop,179.49,5,1,1,58,MEDIUM
1804,IN,web,desktop,17.49,5,0,0,52,MEDIUM
8502,IN,app,desktop,69.51,3,0,0,52,MEDIUM
4901,US,app,mobile,38.27,3,0,0,52,MEDIUM
1600,IN,app,desktop,232.25,2,0,0,60,MEDIUM
7932,BR,social,desktop,48.29,5,1,0,52,MEDIUM
9548,ES,email,mobile,91.31,2,1,0,60,MEDIUM
2824,US,web,desktop,60.64,2,0,0,56,MEDIUM
5468,JP,app,mobile,29.62,2,0,0,48,LOW
3530,DE,app,desktop,64.06,4,0,0,57,MEDIUM
8684,AU,app,mobile,60.76,2,0,0,49,LOW
1156,CA,web,mobile,61.83,5,1,0,56,MEDIUM
6548,ES,app,mobile,95.28,4,0,0,51,MEDIUM
9089,IN,app,mobile,52.78,2,1,0,50,MEDIUM
7621,IN,web,tablet,37.23,6,0,0,56,MEDIUM
8297,ES,app,desktop,233.81,3,0,0,62,MEDIUM
4541,IN,app,mobile,49.97,4,0,0,50,MEDIUM
9135,IN,app,desktop,106.91,4,0,0,53,MEDIUM
6483,US,app,mobile,40.3,3,0,0,52,MEDIUM
5827,JP,app,desktop,152.21,3,0,0,57,MEDIUM
1191,FR,ads,mobile,30.44,4,0,0,61,MEDIUM
7445,US,web,desktop,129.41,5,0,0,57,MEDIUM
8521,US,web,mobile,21.67,2,0,0,48,LOW
961,US,social,tablet,219.44,3,1,0,65,MEDIUM
7455,AU,app,mobile,103.99,3,0,0,63,MEDIUM
37,US,app,desktop,34.96,2,0,0,45,LOW
7517,US,web,mobile,127.83,3,0,0,64,MEDIUM
7645,JP,email,mobile,44.94,2,0,0,52,MEDIUM
4439,DE,web,mobile,48.37,3,1,0,56,MEDIUM
6162,JP,social,desktop,110.33,6,0,0,60,MEDIUM
7745,JP,web,mobile,29.28,4,0,0,50,MEDIUM
9588,AU,web,desktop,30.24,2,0,0,47,LOW
8120,CA,ads,mobile,21.39,2,0,0,51,MEDIUM
6968,UK,social,mobile,16.85,1,0,0,56,MEDIUM
5719,UK,web,mobile,111.2,2,1,0,53,MEDIUM
578,AU,web,mobile,84.96,2,0,0,58,MEDIUM
9834,JP,web,mobile,81.66,3,1,0,50,MEDIUM
4103,IN,web,mobile,42.75,4,0,0,53,MEDIUM
7647,JP,web,desktop,294.88,1,0,0,68,MEDIUM
4152,FR,web,mobile,43.03,3,1,0,51,MEDIUM
3131,UK,app,mobile,26.65,3,0,0,50,MEDIUM
4891,US,email,mobile,67.72,4,0,0,59,MEDIUM
9976,US,ads,mobile,76.0,2,0,0,56,MEDIUM
7472,US,ads,mobile,192.91,5,0,0,67,MEDIUM
1834,DE,web,mobile,234.66,3,0,0,72,HIGH
9149,DE,ads,desktop,16.44,3,0,0,59,MEDIUM
4892,UK,app,mobile,76.1,6,0,0,62,MEDIUM
2288,AU,ads,mobile,258.73,2,1,0,63,MEDIUM
1331,AU,app,desktop,49.43,5,1,0,48,LOW
2772,AU,app,desktop,80.65,3,0,0,57,MEDIUM
3687,DE,app,mobile,79.74,2,1,0,55,MEDIUM
8284,FR,app,mobile,12.58,3,0,0,52,MEDIUM
5929,FR,web,mobile,58.47,9,0,0,56,MEDIUM
638,AU,app,tablet,39.54,3,1,0,50,MEDIUM
48,US,web,desktop,147.09,4,0,1,62,MEDIUM
2603,IN,ads,mobile,45.2,2,0,0,51,MEDIUM
1966,ES,web,mobile,39.01,2,0,0,56,MEDIUM
2169,US,web,mobile,72.44,2,1,0,51,MEDIUM
5050,IN,web,desktop,21.31,2,1,0,45,LOW
3335,BR,ads,desktop,114.32,4,1,0,55,MEDIUM
3020,AU,web,mobile,219.62,1,0,0,62,MEDIUM
8765,US,app,mobile,145.08,2,0,1,54,MEDIUM
9177,FR,web,mobile,60.66,4,1,0,51,MEDIUM
1361,IN,app,desktop,69.39,3,0,0,57,MEDIUM
5799,FR,web,mobile,63.41,6,0,0,58,MEDIUM
9401,US,app,desktop,215.27,4,0,0,61,MEDIUM
3252,IN,web,tablet,96.54,3,0,0,48,LOW
6301,CA,web,mobile,67.79,3,0,0,52,MEDIUM
2252,IN,email,mobile,64.62,2,0,0,54,MEDIUM
6028,BR,web,desktop,59.08,3,0,0,50,MEDIUM
1176,IN,app,mobile,71.22,2,1,0,50,MEDIUM
8800,UK,web,mobile,20.62,3,1,0,49,LOW
3280,IN,app,mobile,28.68,5,0,1,60,MEDIUM
2974,JP,web,mobile,107.63,3,0,1,64,MEDIUM
3397,FR,web,desktop,66.69,3,0,0,53,MEDIUM
6940,US,ads,mobile,129.09,3,1,0,57,MEDIUM
966,US,app,mobile,13.12,3,1,0,50,MEDIUM
8575,JP,web,desktop,22.47,2,0,0,54,MEDIUM
743,DE,web,desktop,36.29,3,1,0,47,LOW
7515,US,web,mobile,56.29,4,0,0,52,MEDIUM
3315,IN,app,mobile,18.36,1,0,0,48,LOW
4899,IN,web,mobile,41.65,5,1,0,59,MEDIUM
9341,ES,app,mobile,68.25,2,0,0,50,MEDIUM
4673,CA,app,desktop,16.36,6,0,0,58,MEDIUM
8619,US,web,mobile,115.33,3,1,0,57,MEDIUM
1218,US,app,mobile,62.05,1,0,0,57,MEDIUM
4398,DE,app,mobile,30.47,3,0,0,52,MEDIUM
6081,CA,app,desktop,38.43,3,0,0,55,MEDIUM
2615,US,web,mobile,35.27,4,0,0,58,MEDIUM
2621,DE,web,mobile,74.86,1,1,0,48,LOW
8715,FR,app,desktop,319.35,1,1,0,61,MEDIUM
7283,AU,app,mobile,39.83,2,1,0,46,LOW
3380,DE,web,mobile,28.06,4,0,0,50,MEDIUM
7302,ES,app,mobile,52.35,4,0,0,54,MEDIUM
9858,JP,email,mobile,33.42,5,0,0,65,MEDIUM
5606,IN,email,mobile,136.09,3,0,1,63,MEDIUM
9814,IN,app,mobile,87.96,5,0,0,55,MEDIUM
5787,UK,app,tablet,194.3,2,0,0,55,MEDIUM
8519,BR,social,tablet,59.21,2,0,0,46,LOW
6851,BR,app,mobile,116.04,3,1,0,53,MEDIUM
1517,ES,web,mobile,19.12,3,1,0,51,MEDIUM
5099,IN,ads,mobile,73.07,2,1,0,52,MEDIUM
7637,DE,ads,mobile,61.51,2,0,0,61,MEDIUM
9086,BR,web,mobile,10.32,3,1,0,48,LOW
8024,DE,app,mobile,25.42,3,0,0,52,MEDIUM
2393,CA,web,mobile,30.71,5,1,0,52,MEDIUM
587,US,web,mobile,39.86,3,1,0,48,LOW
3520,ES,app,mobile,76.84,7,0,0,54,MEDIUM
7654,UK,ads,tablet,30.11,3,0,0,48,LOW
8947,IN,app,tablet,23.29,5,0,0,47,LOW
851,AU,web,desktop,25.49,1,0,0,49,LOW
336,US,web,desktop,122.53,2,1,0,51,MEDIUM
6635,ES,web,desktop,64.63,2,0,0,51,MEDIUM
8973,UK,web,tablet,62.63,2,0,0,45,LOW
7494,JP,web,desktop,64.35,9,0,0,61,MEDIUM
2869,BR,web,mobile,192.44,5,0,0,71,HIGH
4873,CA,email,desktop,125.21,2,0,0,59,MEDIUM
3551,FR,web,mobile,30.92,4,0,0,51,MEDIUM
3843,IN,web,mobile,153.7,5,1,0,64,MEDIUM
7263,FR,web,mobile,63.4,5,0,0,55,MEDIUM
5825,DE,web,mobile,149.67,5,0,0,59,MEDIUM
24,AU,web,desktop,43.34,6,1,0,49,LOW
1454,ES,app,desktop,16.61,4,0,0,50,MEDIUM
1685,IN,social,tablet,37.73,4,0,0,46,LOW
2311,FR,ads,mobile,52.67,3,0,0,58,MEDIUM
9064,FR,app,desktop,32.54,5,0,0,50,MEDIUM
9407,DE,web,desktop,77.13,3,0,0,53,MEDIUM
382,DE,social,mobile,33.3,2,0,0,49,LOW
5815,AU,app,desktop,53.07,3,1,0,48,LOW
5551,AU,email,mobile,122.99,4,1,0,58,MEDIUM
9309,BR,app,desktop,50.47,3,0,0,49,LOW
1619,JP,email,tablet,34.46,2,0,0,50,MEDIUM
790,CA,web,tablet,72.14,4,0,0,47,LOW
5984,IN,email,desktop,55.88,1,0,0,60,MEDIUM
8673,AU,app,desktop,39.71,5,0,0,53,MEDIUM
4476,US,app,desktop,44.66,5,0,0,51,MEDIUM
5607,UK,app,desktop,42.95,3,0,0,48,LOW
9313,UK,app,mobile,71.75,2,1,0,55,MEDIUM
5649,AU,web,desktop,47.61,3,0,0,51,MEDIUM
6217,IN,app,desktop,13.73,6,0,0,51,MEDIUM
2287,US,web,mobile,36.71,4,1,0,48,LOW
9994,FR,web,mobile,164.72,5,0,0,64,MEDIUM
7579,JP,web,mobile,201.97,5,0,1,67,MEDIUM
1184,JP,email,mobile,71.11,4,1,0,62,MEDIUM
6002,BR,app,desktop,108.77,3,0,0,53,MEDIUM
5091,CA,app,mobile,23.23,6,1,0,53,MEDIUM
2517,CA,web,desktop,417.91,1,1,1,62,MEDIUM
4123,DE,app,desktop,74.38,2,0,0,55,MEDIUM
5522,IN,web,mobile,56.99,4,1,0,50,MEDIUM
5628,UK,web,tablet,55.53,3,0,0,47,LOW
8361,US,web,mobile,26.59,4,0,0,53,MEDIUM
5873,FR,web,mobile,44.76,2,0,0,48,LOW
8613,DE,web,desktop,51.07,2,0,0,48,LOW
7728,US,ads,desktop,50.3,5,0,0,56,MEDIUM
5969,JP,app,mobile,11.83,3,0,0,52,MEDIUM
1181,CA,web,desktop,126.25,3,1,0,60,MEDIUM
8763,IN,app,mobile,27.61,2,0,0,47,LOW
8236,FR,app,mobile,113.3,3,0,0,63,MEDIUM
2819,JP,web,tablet,30.58,3,0,0,46,LOW
9965,ES,email,mobile,62.18,5,0,1,60,MEDIUM
8704,UK,web,mobile,41.03,1,1,0,54,MEDIUM
6609,AU,web,tablet,135.03,2,0,0,52,MEDIUM
2821,US,web,mobile,62.47,4,0,0,52,MEDIUM
7536,AU,web,desktop,99.25,3,0,0,53,MEDIUM
2261,IN,email,mobile,74.93,4,0,0,56,MEDIUM
2240,FR,social,desktop,34.47,3,1,0,46,LOW
6022,IN,app,desktop,51.71,2,1,1,48,LOW
783,US,app,desktop,76.43,4,0,0,49,LOW
933,ES,app,mobile,41.64,1,0,0,48,LOW
6203,ES,email,desktop,122.08,5,0,0,69,MEDIUM
2413,IN,ads,mobile,128.65,4,1,0,65,MEDIUM
6998,FR,app,mobile,21.01,2,0,0,55,MEDIUM
9116,CA,web,tablet,30.17,3,0,0,46,LOW
1157,DE,app,mobile,39.07,4,1,0,48,LOW
8108,BR,web,desktop,109.52,4,0,0,57,MEDIUM
5806,IN,web,desktop,8.23,2,0,0,49,LOW
4880,IN,social,mobile,107.15,3,0,0,56,MEDIUM
3310,JP,ads,desktop,21.16,1,0,0,50,MEDIUM
8962,DE,email,tablet,171.29,1,0,0,57,MEDIUM
1703,AU,web,mobile,109.28,4,0,0,57,MEDIUM
2493,IN,app,mobile,210.32,1,0,1,61,MEDIUM
3707,AU,ads,mobile,52.61,4,0,0,58,MEDIUM
8277,CA,web,desktop,67.06,1,0,0,56,MEDIUM
287,IN,email,tablet,229.1,3,0,0,64,MEDIUM
1609,FR,social,mobile,61.3,5,0,0,55,MEDIUM
6632,IN,ads,desktop,130.69,1,0,0,55,MEDIUM
8279,US,email,desktop,39.27,5,0,0,56,MEDIUM
7316,DE,app,desktop,139.75,1,1,0,52,MEDIUM
2253,BR,app,mobile,37.68,5,1,0,53,MEDIUM
7416,UK,email,mobile,108.7,1,0,0,59,MEDIUM
8366,DE,web,desktop,58.04,1,0,0,49,LOW
1892,US,web,mobile,48.11,4,0,0,53,MEDIUM
5063,BR,app,desktop,16.92,2,1,0,43,LOW
6121,DE,app,mobile,84.12,1,0,0,57,MEDIUM
564,JP,app,desktop,78.58,4,0,0,49,LOW
292,JP,app,mobile,73.75,6,1,0,60,MEDIUM
4717,AU,web,mobile,29.1,4,0,0,53,MEDIUM
7709,JP,email,mobile,49.08,5,1,0,56,MEDIUM
6350,CA,web,mobile,74.26,5,0,0,55,MEDIUM
170,ES,web,mobile,77.36,2,0,0,58,MEDIUM
268,IN,app,desktop,208.2,2,1,1,60,MEDIUM
4639,US,web,mobile,36.34,2,0,0,49,LOW
7078,FR,web,mobile,17.32,3,0,0,50,MEDIUM
3356,IN,app,mobile,31.72,3,0,0,52,MEDIUM
8280,US,app,desktop,93.99,4,0,0,49,LOW
316,JP,web,mobile,46.99,4,0,0,51,MEDIUM
6729,IN,app,desktop,55.97,4,0,0,49,LOW
9496,CA,web,mobile,139.72,1,0,0,55,MEDIUM
4068,CA,ads,mobile,60.59,4,0,0,58,MEDIUM
246,FR,app,mobile,88.73,4,0,0,59,MEDIUM
253,ES,web,mobile,132.88,3,0,0,56,MEDIUM
1112,IN,app,mobile,121.56,2,0,0,54,MEDIUM
4802,IN,app,desktop,94.41,5,1,0,50,MEDIUM
1714,ES,web,desktop,90.44,1,0,0,56,MEDIUM
51,US,web,mobile,37.06,7,0,1,61,MEDIUM
1836,FR,app,desktop,84.86,3,0,0,52,MEDIUM
7897,DE,app,desktop,77.96,2,1,0,46,LOW
3384,US,app,mobile,116.99,3,0,0,56,MEDIUM
6411,US,app,mobile,129.02,3,1,0,53,MEDIUM
4314,CA,web,tablet,158.73,4,0,0,56,MEDIUM
873,BR,social,tablet,28.89,2,0,0,46,LOW
1255,IN,web,desktop,127.86,1,0,1,52,MEDIUM
8882,IN,app,mobile,19.48,7,0,0,60,MEDIUM
5852,US,web,desktop,94.82,2,0,0,56,MEDIUM
5703,FR,web,mobile,50.25,3,0,0,53,MEDIUM
8104,UK,web,mobile,196.12,3,1,0,61,MEDIUM
2099,AU,ads,desktop,211.16,4,0,0,65,MEDIUM
5129,ES,web,mobile,71.25,5,0,0,63,MEDIUM
249,FR,email,mobile,81.62,5,0,0,67,MEDIUM
6562,FR,social,mobile,81.84,5,0,0,55,MEDIUM
1340,US,app,mobile,82.74,2,0,0,52,MEDIUM
7018,US,app,mobile,37.67,2,1,0,46,LOW
2111,US,app,desktop,50.55,3,0,0,50,MEDIUM
1570,CA,email,desktop,147.49,5,1,0,62,MEDIUM
